sub	learn-doors	t	cond	onset	open_d	door	door_p	tgt_door	tgt_found	x	y
1	1	19	1	2.921	10	4	0.250	4	1	1578	1365.000
1	1	19	1	2.936	10	4	0.250	4	1	1578	1365.000
1	1	19	1	2.951	10	4	0.250	4	1	1578	1365.000
1	1	19	1	2.966	10	4	0.250	4	1	1578	1365.000
1	1	19	1	2.981	10	4	0.250	4	1	1578	1365.000
1	1	20	1	0.027	9	4	0.000	6	0	1578	1365.000
1	1	20	1	0.044	9	4	0.000	6	0	1578	1365.000
1	1	20	1	0.061	9	4	0.000	6	0	1578	1365.000
1	1	20	1	0.077	9	4	0.000	6	0	1578	1365.000
1	1	20	1	0.094	9	4	0.000	6	0	1578	1365.000
1	1	20	1	0.111	9	4	0.000	6	0	1578	1365.000
1	1	20	1	0.127	9	4	0.000	6	0	1578	1365.000
1	1	20	1	0.144	9	4	0.000	6	0	1578	1365.000
1	1	20	1	0.161	9	4	0.000	6	0	1578	1365.000
1	1	20	1	0.177	9	4	0.000	6	0	1578	1365.000
1	1	20	1	0.194	9	4	0.000	6	0	1578	1365.000
1	1	20	1	0.211	9	4	0.000	6	0	1578	1365.000
1	1	20	1	0.227	9	4	0.000	6	0	1578	1365.000
1	1	20	1	0.244	9	4	0.000	6	0	1578	1366.000
1	1	20	1	0.261	9	4	0.000	6	0	1577	1374.000
1	1	20	1	0.277	9	4	0.000	6	0	1576	1379.000
1	1	20	1	0.294	0	0	0.000	6	0	1576	1382.000
1	1	20	1	0.311	0	0	0.000	6	0	1576	1383.000
1	1	20	1	0.327	0	0	0.000	6	0	1576	1385.000
1	1	20	1	0.344	9	4	0.000	6	0	1578	1386.000
1	1	20	1	0.361	9	4	0.000	6	0	1579	1387.000
1	1	20	1	0.377	9	4	0.000	6	0	1579	1387.000
1	1	20	1	0.394	9	4	0.000	6	0	1579	1387.000
1	1	20	1	0.411	9	4	0.000	6	0	1579	1387.000
1	1	20	1	0.427	9	4	0.000	6	0	1579	1387.000
1	1	20	1	0.444	9	4	0.000	6	0	1579	1387.000
1	1	20	1	0.461	1	4	0.250	6	0	1579	1387.000
1	1	20	1	0.478	1	4	0.250	6	0	1579	1387.000
1	1	20	1	0.494	1	4	0.250	6	0	1579	1387.000
1	1	20	1	0.511	1	4	0.250	6	0	1579	1387.000
1	1	20	1	0.527	1	4	0.250	6	0	1579	1387.000
1	1	20	1	0.544	1	4	0.250	6	0	1579	1387.000
1	1	20	1	0.561	1	4	0.250	6	0	1579	1387.000
1	1	20	1	0.577	1	4	0.250	6	0	1579	1387.000
1	1	20	1	0.594	1	4	0.250	6	0	1579	1387.000
1	1	20	1	0.644	9	4	0.000	6	0	1579	1387.000
1	1	20	1	0.661	9	4	0.000	6	0	1579	1387.000
1	1	20	1	0.677	9	4	0.000	6	0	1581	1387.000
1	1	20	1	0.694	9	4	0.000	6	0	1590	1382.000
1	1	20	1	0.711	9	4	0.000	6	0	1611	1375.000
1	1	20	1	0.728	9	4	0.000	6	0	1673	1359.000
1	1	20	1	0.744	0	0	0.000	6	0	1723	1346.000
1	1	20	1	0.761	9	8	0.000	6	0	1789	1326.000
1	1	20	1	0.777	0	0	0.000	6	0	1883	1295.000
1	1	20	1	0.794	0	0	0.000	6	0	1974	1265.000
1	1	20	1	0.811	0	0	0.000	6	0	2105	1226.000
1	1	20	1	0.827	9	15	0.000	6	0	2155	1210.000
1	1	20	1	0.844	9	15	0.000	6	0	2221	1197.000
1	1	20	1	0.861	9	15	0.000	6	0	2260	1192.000
1	1	20	1	0.877	0	0	0.000	6	0	2269	1191.000
1	1	20	1	0.894	0	0	0.000	6	0	2270	1191.000
1	1	20	1	0.911	0	0	0.000	6	0	2270	1191.000
1	1	20	1	0.927	0	0	0.000	6	0	2270	1191.000
1	1	20	1	0.944	0	0	0.000	6	0	2270	1191.000
1	1	20	1	0.961	0	0	0.000	6	0	2270	1191.000
1	1	20	1	0.977	0	0	0.000	6	0	2270	1191.000
1	1	20	1	0.994	0	0	0.000	6	0	2270	1191.000
1	1	20	1	1.011	0	0	0.000	6	0	2270	1191.000
1	1	20	1	1.028	0	0	0.000	6	0	2270	1191.000
1	1	20	1	1.044	0	0	0.000	6	0	2270	1191.000
1	1	20	1	1.061	0	0	0.000	6	0	2270	1191.000
1	1	20	1	1.077	0	0	0.000	6	0	2270	1191.000
1	1	20	1	1.094	0	0	0.000	6	0	2270	1191.000
1	1	20	1	1.111	0	0	0.000	6	0	2266	1193.000
1	1	20	1	1.127	0	0	0.000	6	0	2264	1195.000
1	1	20	1	1.144	9	15	0.000	6	0	2261	1196.000
1	1	20	1	1.161	9	15	0.000	6	0	2256	1197.000
1	1	20	1	1.177	9	15	0.000	6	0	2248	1197.000
1	1	20	1	1.194	9	15	0.000	6	0	2231	1196.000
1	1	20	1	1.211	9	15	0.000	6	0	2221	1194.000
1	1	20	1	1.227	9	15	0.000	6	0	2217	1193.000
1	1	20	1	1.244	9	15	0.000	6	0	2213	1192.000
1	1	20	1	1.261	9	15	0.000	6	0	2211	1192.000
1	1	20	1	1.277	9	15	0.000	6	0	2210	1191.000
1	1	20	1	1.294	9	15	0.000	6	0	2208	1191.000
1	1	20	1	1.311	9	15	0.000	6	0	2207	1191.000
1	1	20	1	1.327	9	15	0.000	6	0	2206	1191.000
1	1	20	1	1.344	9	15	0.000	6	0	2206	1191.000
1	1	20	1	1.361	9	15	0.000	6	0	2206	1191.000
1	1	20	1	1.377	9	15	0.000	6	0	2206	1191.000
1	1	20	1	1.394	1	15	0.250	6	0	2206	1191.000
1	1	20	1	1.411	1	15	0.250	6	0	2206	1191.000
1	1	20	1	1.428	1	15	0.250	6	0	2206	1191.000
1	1	20	1	1.444	1	15	0.250	6	0	2206	1191.000
1	1	20	1	1.461	1	15	0.250	6	0	2206	1191.000
1	1	20	1	1.477	1	15	0.250	6	0	2206	1191.000
1	1	20	1	1.494	1	15	0.250	6	0	2206	1191.000
1	1	20	1	1.544	9	15	0.000	6	0	2192	1182.000
1	1	20	1	1.561	0	0	0.000	6	0	2125	1153.000
1	1	20	1	1.577	0	0	0.000	6	0	2055	1120.000
1	1	20	1	1.594	0	0	0.000	6	0	1990	1088.000
1	1	20	1	1.611	0	0	0.000	6	0	1949	1067.000
1	1	20	1	1.628	0	0	0.000	6	0	1910	1043.000
1	1	20	1	1.644	0	0	0.000	6	0	1904	1037.000
1	1	20	1	1.661	0	0	0.000	6	0	1904	1035.000
1	1	20	1	1.677	0	0	0.000	6	0	1904	1035.000
1	1	20	1	1.694	0	0	0.000	6	0	1904	1035.000
1	1	20	1	1.711	0	0	0.000	6	0	1904	1035.000
1	1	20	1	1.727	0	0	0.000	6	0	1904	1035.000
1	1	20	1	1.744	0	0	0.000	6	0	1904	1035.000
1	1	20	1	1.761	0	0	0.000	6	0	1904	1035.000
1	1	20	1	1.777	0	0	0.000	6	0	1904	1035.000
1	1	20	1	1.794	0	0	0.000	6	0	1903	1034.000
1	1	20	1	1.811	0	0	0.000	6	0	1903	1031.000
1	1	20	1	1.827	0	0	0.000	6	0	1901	1027.000
1	1	20	1	1.844	0	0	0.000	6	0	1900	1024.000
1	1	20	1	1.861	0	0	0.000	6	0	1892	1013.000
1	1	20	1	1.877	9	6	0.000	6	0	1880	1003.000
1	1	20	1	1.894	9	6	0.000	6	0	1871	993.000
1	1	20	1	1.911	9	6	0.000	6	0	1866	989.000
1	1	20	1	1.927	9	6	0.000	6	0	1865	988.000
1	1	20	1	1.944	9	6	0.000	6	0	1865	988.000
1	1	20	1	1.961	9	6	0.000	6	0	1865	988.000
1	1	20	1	1.977	1	6	0.250	6	0	1865	988.000
1	1	20	1	1.994	1	6	0.250	6	1	1865	988.000
1	1	20	1	2.032	10	6	0.250	6	1	1865	988.000
1	1	20	1	2.047	10	6	0.250	6	1	1865	988.000
1	1	20	1	2.062	10	6	0.250	6	1	1865	988.000
1	1	20	1	2.077	10	6	0.250	6	1	1865	988.000
1	1	20	1	2.093	10	6	0.250	6	1	1865	988.000
1	1	20	1	2.108	10	6	0.250	6	1	1865	986.000
1	1	20	1	2.123	10	6	0.250	6	1	1870	980.000
1	1	20	1	2.138	10	6	0.250	6	1	1878	970.000
1	1	20	1	2.154	10	0	0.000	6	1	1888	954.000
1	1	20	1	2.169	10	0	0.000	6	1	1903	934.000
1	1	20	1	2.184	10	0	0.000	6	1	1920	906.000
1	1	20	1	2.199	10	0	0.000	6	1	1934	882.000
1	1	20	1	2.214	10	0	0.000	6	1	1945	861.000
1	1	20	1	2.229	10	0	0.000	6	1	1952	845.000
1	1	20	1	2.245	10	0	0.000	6	1	1955	837.000
1	1	20	1	2.260	10	0	0.000	6	1	1959	831.000
1	1	20	1	2.275	10	0	0.000	6	1	1961	827.000
1	1	20	1	2.290	10	9	0.250	6	1	1963	825.000
1	1	20	1	2.305	10	9	0.250	6	1	1964	822.000
1	1	20	1	2.320	10	9	0.250	6	1	1965	820.000
1	1	20	1	2.335	10	9	0.250	6	1	1965	819.000
1	1	20	1	2.351	10	9	0.250	6	1	1966	818.000
1	1	20	1	2.366	10	9	0.250	6	1	1967	817.000
1	1	21	1	0.026	0	0	0.000	15	0	1538	1553.000
1	1	21	1	0.041	0	0	0.000	15	0	1538	1535.000
1	1	21	1	0.059	0	0	0.000	15	0	1538	1508.000
1	1	21	1	0.087	0	0	0.000	15	0	1538	1486.000
1	1	21	1	0.099	0	0	0.000	15	0	1538	1470.000
1	1	21	1	0.123	0	0	0.000	15	0	1538	1460.000
1	1	21	1	0.141	0	0	0.000	15	0	1540	1437.000
1	1	21	1	0.153	0	0	0.000	15	0	1540	1434.000
1	1	21	1	0.173	0	0	0.000	15	0	1544	1424.000
1	1	21	1	0.190	0	0	0.000	15	0	1555	1398.000
1	1	21	1	0.207	0	0	0.000	15	0	1564	1383.000
1	1	21	1	0.224	9	4	0.000	15	0	1579	1360.000
1	1	21	1	0.236	9	4	0.000	15	0	1582	1354.000
1	1	21	1	0.245	9	4	0.000	15	0	1594	1337.000
1	1	21	1	0.257	9	4	0.000	15	0	1597	1334.000
1	1	21	1	0.274	9	4	0.000	15	0	1605	1322.000
1	1	21	1	0.291	9	4	0.000	15	0	1612	1313.000
1	1	21	1	0.307	9	4	0.000	15	0	1612	1312.000
1	1	21	1	0.324	9	4	0.000	15	0	1612	1312.000
1	1	21	1	0.341	9	4	0.000	15	0	1612	1312.000
1	1	21	1	0.357	9	4	0.000	15	0	1612	1312.000
1	1	21	1	0.374	9	4	0.000	15	0	1612	1312.000
1	1	21	1	0.391	9	4	0.000	15	0	1612	1312.000
1	1	21	1	0.407	9	4	0.000	15	0	1612	1312.000
1	1	21	1	0.424	9	4	0.000	15	0	1612	1312.000
1	1	21	1	0.441	9	4	0.000	15	0	1612	1317.000
1	1	21	1	0.457	9	4	0.000	15	0	1609	1322.000
1	1	21	1	0.474	9	4	0.000	15	0	1606	1329.000
1	1	21	1	0.491	9	4	0.000	15	0	1604	1334.000
1	1	21	1	0.507	9	4	0.000	15	0	1601	1342.000
1	1	21	1	0.524	9	4	0.000	15	0	1598	1348.000
1	1	21	1	0.541	9	4	0.000	15	0	1597	1351.000
1	1	21	1	0.557	9	4	0.000	15	0	1595	1353.000
1	1	21	1	0.574	9	4	0.000	15	0	1595	1354.000
1	1	21	1	0.591	9	4	0.000	15	0	1595	1354.000
1	1	21	1	0.607	9	4	0.000	15	0	1595	1354.000
1	1	21	1	0.624	9	4	0.000	15	0	1595	1354.000
1	1	21	1	0.641	9	4	0.000	15	0	1595	1354.000
1	1	21	1	0.657	9	4	0.000	15	0	1595	1354.000
1	1	21	1	0.674	9	4	0.000	15	0	1595	1354.000
1	1	21	1	0.691	9	4	0.000	15	0	1595	1354.000
1	1	21	1	0.707	9	4	0.000	15	0	1595	1357.000
1	1	21	1	0.724	9	4	0.000	15	0	1599	1362.000
1	1	21	1	0.741	9	4	0.000	15	0	1604	1367.000
1	1	21	1	0.757	9	4	0.000	15	0	1605	1368.000
1	1	21	1	0.774	9	4	0.000	15	0	1608	1369.000
1	1	21	1	0.791	9	4	0.000	15	0	1609	1370.000
1	1	21	1	0.807	9	4	0.000	15	0	1610	1370.000
1	1	21	1	0.824	9	4	0.000	15	0	1611	1370.000
1	1	21	1	0.841	9	4	0.000	15	0	1612	1370.000
1	1	21	1	0.857	9	4	0.000	15	0	1612	1370.000
1	1	21	1	0.874	1	4	0.250	15	0	1612	1370.000
1	1	21	1	0.891	1	4	0.250	15	0	1612	1370.000
1	1	21	1	0.907	1	4	0.250	15	0	1612	1370.000
1	1	21	1	0.926	1	4	0.250	15	0	1612	1370.000
1	1	21	1	0.941	1	4	0.250	15	0	1612	1370.000
1	1	21	1	0.957	1	4	0.250	15	0	1612	1370.000
1	1	21	1	0.974	1	4	0.250	15	0	1612	1370.000
1	1	21	1	0.991	1	4	0.250	15	0	1612	1370.000
1	1	21	1	1.041	9	4	0.000	15	0	1612	1370.000
1	1	21	1	1.057	9	4	0.000	15	0	1612	1370.000
1	1	21	1	1.074	9	4	0.000	15	0	1612	1370.000
1	1	21	1	1.091	9	4	0.000	15	0	1612	1370.000
1	1	21	1	1.107	9	4	0.000	15	0	1612	1370.000
1	1	21	1	1.124	9	4	0.000	15	0	1612	1370.000
1	1	21	1	1.141	9	4	0.000	15	0	1614	1370.000
1	1	21	1	1.157	9	4	0.000	15	0	1616	1367.000
1	1	21	1	1.174	9	4	0.000	15	0	1618	1366.000
1	1	21	1	1.191	9	4	0.000	15	0	1620	1366.000
1	1	21	1	1.207	9	4	0.000	15	0	1621	1365.000
1	1	21	1	1.224	9	4	0.000	15	0	1622	1364.000
1	1	21	1	1.241	9	4	0.000	15	0	1623	1362.000
1	1	21	1	1.257	9	4	0.000	15	0	1627	1359.000
1	1	21	1	1.274	9	4	0.000	15	0	1638	1351.000
1	1	21	1	1.290	9	4	0.000	15	0	1654	1339.000
1	1	21	1	1.307	9	4	0.000	15	0	1672	1325.000
1	1	21	1	1.324	0	0	0.000	15	0	1692	1313.000
1	1	21	1	1.341	0	0	0.000	15	0	1719	1300.000
1	1	21	1	1.357	0	0	0.000	15	0	1734	1294.000
1	1	21	1	1.374	0	0	0.000	15	0	1763	1284.000
1	1	21	1	1.391	0	0	0.000	15	0	1788	1277.000
1	1	21	1	1.407	0	0	0.000	15	0	1831	1266.000
1	1	21	1	1.424	0	0	0.000	15	0	1894	1250.000
1	1	21	1	1.441	0	0	0.000	15	0	1925	1243.000
1	1	21	1	1.457	0	0	0.000	15	0	1957	1235.000
1	1	21	1	1.474	9	11	0.000	15	0	1988	1228.000
1	1	21	1	1.491	9	11	0.000	15	0	2021	1222.000
1	1	21	1	1.507	9	11	0.000	15	0	2038	1219.000
1	1	21	1	1.524	9	11	0.000	15	0	2053	1219.000
1	1	21	1	1.541	0	0	0.000	15	0	2059	1219.000
1	1	21	1	1.557	0	0	0.000	15	0	2064	1219.000
1	1	21	1	1.574	0	0	0.000	15	0	2069	1219.000
1	1	21	1	1.591	0	0	0.000	15	0	2074	1219.000
1	1	21	1	1.607	0	0	0.000	15	0	2082	1219.000
1	1	21	1	1.624	0	0	0.000	15	0	2087	1218.000
1	1	21	1	1.641	0	0	0.000	15	0	2100	1213.000
1	1	21	1	1.657	0	0	0.000	15	0	2113	1206.000
1	1	21	1	1.674	0	0	0.000	15	0	2129	1197.000
1	1	21	1	1.691	0	0	0.000	15	0	2136	1191.000
1	1	21	1	1.707	0	0	0.000	15	0	2140	1189.000
1	1	21	1	1.724	9	15	0.000	15	0	2157	1181.000
1	1	21	1	1.741	9	15	0.000	15	0	2162	1179.000
1	1	21	1	1.757	9	15	0.000	15	0	2164	1178.000
1	1	21	1	1.774	9	15	0.000	15	0	2165	1178.000
1	1	21	1	1.791	9	15	0.000	15	0	2169	1178.000
1	1	21	1	1.807	9	15	0.000	15	0	2171	1178.000
1	1	21	1	1.824	9	15	0.000	15	0	2175	1178.000
1	1	21	1	1.841	9	15	0.000	15	0	2177	1178.000
1	1	21	1	1.857	9	15	0.000	15	0	2178	1178.000
1	1	21	1	1.874	9	15	0.000	15	0	2179	1178.000
1	1	21	1	1.891	9	15	0.000	15	0	2179	1178.000
1	1	21	1	1.907	1	15	0.250	15	0	2180	1178.000
1	1	21	1	1.924	1	15	0.250	15	1	2180	1178.000
1	1	21	1	1.964	10	15	0.250	15	1	2181	1178.000
1	1	21	1	1.980	10	15	0.250	15	1	2181	1178.000
1	1	21	1	1.995	10	15	0.250	15	1	2181	1178.000
1	1	21	1	2.010	10	15	0.250	15	1	2181	1178.000
1	1	21	1	2.025	10	15	0.250	15	1	2181	1178.000
1	1	21	1	2.040	10	15	0.250	15	1	2181	1178.000
1	1	21	1	2.055	10	15	0.250	15	1	2181	1178.000
1	1	21	1	2.070	10	15	0.250	15	1	2178	1178.000
1	1	21	1	2.085	10	15	0.250	15	1	2163	1169.000
1	1	21	1	2.100	10	0	0.000	15	1	2142	1159.000
1	1	21	1	2.116	10	0	0.000	15	1	2118	1143.000
1	1	21	1	2.131	10	0	0.000	15	1	2085	1123.000
1	1	21	1	2.146	10	0	0.000	15	1	2072	1115.000
1	1	21	1	2.161	10	0	0.000	15	1	2046	1101.000
1	1	21	1	2.177	10	0	0.000	15	1	2033	1093.000
1	1	21	1	2.192	10	0	0.000	15	1	1986	1070.000
1	1	21	1	2.207	10	0	0.000	15	1	1942	1057.000
1	1	21	1	2.222	10	0	0.000	15	1	1927	1053.000
1	1	21	1	2.237	10	0	0.000	15	1	1919	1052.000
1	1	21	1	2.252	10	0	0.000	15	1	1908	1048.000
1	1	21	1	2.267	10	0	0.000	15	1	1900	1043.000
1	1	21	1	2.282	10	0	0.000	15	1	1891	1039.000
1	1	21	1	2.298	10	0	0.000	15	1	1883	1034.000
1	1	22	1	0.025	9	6	0.000	4	0	1867	1023.000
1	1	22	1	0.042	9	6	0.000	4	0	1857	1018.000
1	1	22	1	0.058	9	6	0.000	4	0	1846	1014.000
1	1	22	1	0.075	9	6	0.000	4	0	1838	1011.000
1	1	22	1	0.092	9	6	0.000	4	0	1836	1010.000
1	1	22	1	0.108	9	6	0.000	4	0	1836	1010.000
1	1	22	1	0.125	9	6	0.000	4	0	1836	1010.000
1	1	22	1	0.142	9	6	0.000	4	0	1836	1010.000
1	1	22	1	0.158	9	6	0.000	4	0	1836	1010.000
1	1	22	1	0.178	9	6	0.000	4	0	1836	1010.000
1	1	22	1	0.191	9	6	0.000	4	0	1836	1010.000
1	1	22	1	0.208	9	6	0.000	4	0	1836	1010.000
1	1	22	1	0.225	9	6	0.000	4	0	1836	1010.000
1	1	22	1	0.241	9	6	0.000	4	0	1836	1010.000
1	1	22	1	0.258	9	6	0.000	4	0	1836	1010.000
1	1	22	1	0.275	9	6	0.000	4	0	1836	1010.000
1	1	22	1	0.292	1	6	0.250	4	0	1836	1010.000
1	1	22	1	0.308	1	6	0.250	4	0	1836	1010.000
1	1	22	1	0.325	1	6	0.250	4	0	1836	1010.000
1	1	22	1	0.342	1	6	0.250	4	0	1836	1010.000
1	1	22	1	0.358	1	6	0.250	4	0	1836	1010.000
1	1	22	1	0.375	1	6	0.250	4	0	1836	1010.000
1	1	22	1	0.392	1	6	0.250	4	0	1836	1010.000
1	1	22	1	0.442	9	6	0.000	4	0	1836	1010.000
1	1	22	1	0.458	9	6	0.000	4	0	1843	996.000
1	1	22	1	0.475	9	6	0.000	4	0	1852	978.000
1	1	22	1	0.492	9	6	0.000	4	0	1864	957.000
1	1	22	1	0.508	0	0	0.000	4	0	1882	929.000
1	1	22	1	0.525	0	0	0.000	4	0	1903	898.000
1	1	22	1	0.542	0	0	0.000	4	0	1928	861.000
1	1	22	1	0.559	0	0	0.000	4	0	1940	845.000
1	1	22	1	0.575	0	0	0.000	4	0	1951	831.000
1	1	22	1	0.592	9	9	0.000	4	0	1961	820.000
1	1	22	1	0.609	9	9	0.000	4	0	1972	808.000
1	1	22	1	0.625	9	9	0.000	4	0	1977	801.000
1	1	22	1	0.642	9	9	0.000	4	0	1978	799.000
1	1	22	1	0.658	9	9	0.000	4	0	1979	799.000
1	1	22	1	0.675	9	9	0.000	4	0	1979	799.000
1	1	22	1	0.692	9	9	0.000	4	0	1979	799.000
1	1	22	1	0.708	9	9	0.000	4	0	1979	799.000
1	1	22	1	0.725	9	9	0.000	4	0	1979	799.000
1	1	22	1	0.742	9	9	0.000	4	0	1979	799.000
1	1	22	1	0.758	9	9	0.000	4	0	1979	799.000
1	1	22	1	0.775	9	9	0.000	4	0	1979	799.000
1	1	22	1	0.792	1	9	0.250	4	0	1979	799.000
1	1	22	1	0.809	1	9	0.250	4	0	1980	799.000
1	1	22	1	0.825	1	9	0.250	4	0	1980	799.000
1	1	22	1	0.842	1	9	0.250	4	0	1980	799.000
1	1	22	1	0.858	1	9	0.250	4	0	1980	799.000
1	1	22	1	0.875	1	9	0.250	4	0	1980	799.000
1	1	22	1	0.892	1	9	0.250	4	0	1980	799.000
1	1	22	1	0.909	1	9	0.250	4	0	1980	799.000
1	1	22	1	0.925	1	9	0.250	4	0	1980	799.000
1	1	22	1	0.975	9	9	0.000	4	0	1980	799.000
1	1	22	1	0.992	9	9	0.000	4	0	1980	801.000
1	1	22	1	1.008	9	9	0.000	4	0	1980	801.000
1	1	22	1	1.025	9	9	0.000	4	0	1980	802.000
1	1	22	1	1.042	9	9	0.000	4	0	1980	802.000
1	1	22	1	1.059	9	9	0.000	4	0	1980	802.000
1	1	22	1	1.075	9	9	0.000	4	0	1980	802.000
1	1	22	1	1.092	9	9	0.000	4	0	1980	802.000
1	1	22	1	1.108	9	9	0.000	4	0	1980	802.000
1	1	22	1	1.125	9	9	0.000	4	0	1980	802.000
1	1	22	1	1.142	9	9	0.000	4	0	1980	802.000
1	1	22	1	1.158	9	9	0.000	4	0	1980	802.000
1	1	22	1	1.175	9	9	0.000	4	0	1979	804.000
1	1	22	1	1.192	9	9	0.000	4	0	1979	807.000
1	1	22	1	1.209	9	9	0.000	4	0	1979	811.000
1	1	22	1	1.225	9	9	0.000	4	0	1979	812.000
1	1	22	1	1.242	9	9	0.000	4	0	1981	813.000
1	1	22	1	1.258	9	9	0.000	4	0	1982	814.000
1	1	22	1	1.275	9	9	0.000	4	0	1983	814.000
1	1	22	1	1.292	9	9	0.000	4	0	1983	815.000
1	1	22	1	1.308	9	9	0.000	4	0	1983	815.000
1	1	22	1	1.325	9	9	0.000	4	0	1983	815.000
1	1	22	1	1.342	9	9	0.000	4	0	1984	815.000
1	1	22	1	1.358	9	9	0.000	4	0	1984	815.000
1	1	22	1	1.375	1	9	0.250	4	0	1984	815.000
1	1	22	1	1.392	1	9	0.250	4	0	1984	815.000
1	1	22	1	1.408	1	9	0.250	4	0	1984	815.000
1	1	22	1	1.425	1	9	0.250	4	0	1984	815.000
1	1	22	1	1.442	1	9	0.250	4	0	1984	815.000
1	1	22	1	1.458	1	9	0.250	4	0	1984	815.000
1	1	22	1	1.475	1	9	0.250	4	0	1984	815.000
1	1	22	1	1.492	1	9	0.250	4	0	1984	815.000
1	1	22	1	1.508	1	9	0.250	4	0	1984	815.000
1	1	22	1	1.558	9	9	0.000	4	0	1977	829.000
1	1	22	1	1.575	9	9	0.000	4	0	1973	836.000
1	1	22	1	1.592	0	0	0.000	4	0	1961	853.000
1	1	22	1	1.608	0	0	0.000	4	0	1955	863.000
1	1	22	1	1.625	0	0	0.000	4	0	1950	870.000
1	1	22	1	1.642	0	0	0.000	4	0	1945	877.000
1	1	22	1	1.658	0	0	0.000	4	0	1938	885.000
1	1	22	1	1.675	0	0	0.000	4	0	1932	890.000
1	1	22	1	1.692	0	0	0.000	4	0	1926	897.000
1	1	22	1	1.708	0	0	0.000	4	0	1919	906.000
1	1	22	1	1.725	0	0	0.000	4	0	1910	916.000
1	1	22	1	1.742	0	0	0.000	4	0	1897	929.000
1	1	22	1	1.758	0	0	0.000	4	0	1889	937.000
1	1	22	1	1.775	0	0	0.000	4	0	1881	946.000
1	1	22	1	1.792	0	0	0.000	4	0	1877	949.000
1	1	22	1	1.809	9	6	0.000	4	0	1873	952.000
1	1	22	1	1.825	9	6	0.000	4	0	1871	954.000
1	1	22	1	1.842	9	6	0.000	4	0	1869	955.000
1	1	22	1	1.859	9	6	0.000	4	0	1868	956.000
1	1	22	1	1.875	9	6	0.000	4	0	1866	957.000
1	1	22	1	1.892	9	6	0.000	4	0	1856	964.000
1	1	22	1	1.909	9	6	0.000	4	0	1851	969.000
1	1	22	1	1.925	9	6	0.000	4	0	1842	975.000
1	1	22	1	1.942	9	6	0.000	4	0	1834	981.000
1	1	22	1	1.958	9	6	0.000	4	0	1829	985.000
1	1	22	1	1.975	9	6	0.000	4	0	1827	987.000
1	1	22	1	1.992	1	6	0.250	4	0	1827	987.000
1	1	22	1	2.009	1	6	0.250	4	0	1827	987.000
1	1	22	1	2.025	1	6	0.250	4	0	1827	987.000
1	1	22	1	2.042	1	6	0.250	4	0	1827	987.000
1	1	22	1	2.058	1	6	0.250	4	0	1827	987.000
1	1	22	1	2.075	1	6	0.250	4	0	1827	987.000
1	1	22	1	2.125	9	6	0.000	4	0	1832	990.000
1	1	22	1	2.142	9	6	0.000	4	0	1852	997.000
1	1	22	1	2.158	0	0	0.000	4	0	1916	1023.000
1	1	22	1	2.175	0	0	0.000	4	0	2014	1054.000
1	1	22	1	2.192	0	0	0.000	4	0	2139	1085.000
1	1	22	1	2.208	0	0	0.000	4	0	2218	1107.000
1	1	22	1	2.225	0	0	0.000	4	0	2251	1120.000
1	1	22	1	2.242	0	0	0.000	4	0	2270	1134.000
1	1	22	1	2.259	0	0	0.000	4	0	2278	1149.000
1	1	22	1	2.275	0	0	0.000	4	0	2279	1157.000
1	1	22	1	2.292	0	0	0.000	4	0	2279	1162.000
1	1	22	1	2.308	0	0	0.000	4	0	2279	1163.000
1	1	22	1	2.325	0	0	0.000	4	0	2279	1163.000
1	1	22	1	2.342	0	0	0.000	4	0	2279	1163.000
1	1	22	1	2.358	0	0	0.000	4	0	2279	1163.000
1	1	22	1	2.375	0	0	0.000	4	0	2279	1163.000
1	1	22	1	2.392	0	0	0.000	4	0	2279	1163.000
1	1	22	1	2.408	0	0	0.000	4	0	2279	1163.000
1	1	22	1	2.425	0	0	0.000	4	0	2279	1163.000
1	1	22	1	2.442	0	0	0.000	4	0	2279	1163.000
1	1	22	1	2.458	0	0	0.000	4	0	2279	1163.000
1	1	22	1	2.475	0	0	0.000	4	0	2279	1163.000
1	1	22	1	2.492	0	0	0.000	4	0	2274	1166.000
1	1	22	1	2.508	0	0	0.000	4	0	2267	1169.000
1	1	22	1	2.525	9	15	0.000	4	0	2256	1171.000
1	1	22	1	2.542	9	15	0.000	4	0	2246	1174.000
1	1	22	1	2.558	9	15	0.000	4	0	2241	1175.000
1	1	22	1	2.575	9	15	0.000	4	0	2239	1175.000
1	1	22	1	2.592	9	15	0.000	4	0	2238	1175.000
1	1	22	1	2.608	9	15	0.000	4	0	2237	1175.000
1	1	22	1	2.625	9	15	0.000	4	0	2236	1175.000
1	1	22	1	2.642	9	15	0.000	4	0	2235	1175.000
1	1	22	1	2.658	9	15	0.000	4	0	2235	1175.000
1	1	22	1	2.675	1	15	0.250	4	0	2235	1175.000
1	1	22	1	2.692	1	15	0.250	4	0	2235	1175.000
1	1	22	1	2.708	1	15	0.250	4	0	2235	1175.000
1	1	22	1	2.725	1	15	0.250	4	0	2235	1175.000
1	1	22	1	2.742	1	15	0.250	4	0	2235	1175.000
1	1	22	1	2.758	1	15	0.250	4	0	2235	1175.000
1	1	22	1	2.775	1	15	0.250	4	0	2235	1175.000
1	1	22	1	2.825	9	15	0.000	4	0	2235	1178.000
1	1	22	1	2.842	9	15	0.000	4	0	2224	1189.000
1	1	22	1	2.859	9	15	0.000	4	0	2182	1212.000
